Date,Price
25/11/2005,495.90
28/11/2005,496.00
29/11/2005,496.00
30/11/2005,495.70
01/12/2005,499.80
02/12/2005,502.50
05/12/2005,505.70
06/12/2005,504.30
07/12/2005,515.40
08/12/2005,515.70
09/12/2005,525.50
12/12/2005,536.50
13/12/2005,522.50
14/12/2005,509.50
15/12/2005,506.30
16/12/2005,507.00
19/12/2005,508.80
20/12/2005,502.50
21/12/2005,489.00
22/12/2005,500.00
23/12/2005,500.00
26/12/2005,500.00
27/12/2005,500.00
28/12/2005,518.00
29/12/2005,513.00
30/12/2005,513.00
02/01/2006,513.00
03/01/2006,530.00
04/01/2006,529.50
05/01/2006,524.80
06/01/2006,535.30
09/01/2006,541.50
10/01/2006,543.50
11/01/2006,544.40
12/01/2006,542.50
13/01/2006,548.30
16/01/2006,561.80
17/01/2006,553.30
18/01/2006,545.00
19/01/2006,554.80
20/01/2006,567.30
23/01/2006,554.50
24/01/2006,557.30
25/01/2006,561.80
26/01/2006,556.50
27/01/2006,561.80
30/01/2006,565.00
31/01/2006,568.80
01/02/2006,568.30
02/02/2006,572.20
03/02/2006,569.00
06/02/2006,569.80
07/02/2006,558.70
08/02/2006,548.80
09/02/2006,560.30
10/02/2006,557.00
13/02/2006,549.30
14/02/2006,539.70
15/02/2006,540.50
16/02/2006,538.80
17/02/2006,551.70
20/02/2006,554.50
21/02/2006,554.00
22/02/2006,553.00
23/02/2006,551.20
24/02/2006,554.20
27/02/2006,553.30
28/02/2006,556.00
01/03/2006,564.30
02/03/2006,563.80
03/03/2006,565.00
06/03/2006,565.30
07/03/2006,553.00
08/03/2006,544.80
09/03/2006,550.10
10/03/2006,535.00
13/03/2006,543.50
14/03/2006,545.80
15/03/2006,556.50
16/03/2006,552.80
17/03/2006,552.80
20/03/2006,555.80
21/03/2006,547.50
22/03/2006,550.80
23/03/2006,546.50
24/03/2006,556.80
27/03/2006,565.00
28/03/2006,567.50
29/03/2006,565.00
30/03/2006,584.00
31/03/2006,582.00
03/04/2006,587.00
04/04/2006,588.00
05/04/2006,586.50
06/04/2006,592.50
07/04/2006,589.80
10/04/2006,597.30
11/04/2006,597.80
12/04/2006,597.30
13/04/2006,593.00
14/04/2006,593.00
17/04/2006,593.00
18/04/2006,614.80
19/04/2006,624.80
20/04/2006,625.00
21/04/2006,623.50
24/04/2006,622.50
25/04/2006,634.80
26/04/2006,635.50
27/04/2006,638.00
28/04/2006,644.00
01/05/2006,644.00
02/05/2006,661.00
03/05/2006,673.60
04/05/2006,673.50
05/05/2006,678.00
08/05/2006,675.50
09/05/2006,691.30
10/05/2006,699.90
11/05/2006,715.50
12/05/2006,725.00
15/05/2006,687.50
16/05/2006,692.00
17/05/2006,699.50
18/05/2006,693.50
19/05/2006,651.50
22/05/2006,652.50
23/05/2006,666.80
24/05/2006,648.50
25/05/2006,642.50
26/05/2006,642.30
29/05/2006,642.30
30/05/2006,660.50
31/05/2006,653.00
01/06/2006,625.00
02/06/2006,632.30
05/06/2006,641.80
06/06/2006,627.00
07/06/2006,617.80
08/06/2006,614.00
09/06/2006,616.00
12/06/2006,609.20
13/06/2006,586.50
14/06/2006,567.80
15/06/2006,569.50
16/06/2006,574.00
19/06/2006,571.00
20/06/2006,567.00
21/06/2006,574.60
22/06/2006,584.50
23/06/2006,579.60
26/06/2006,583.50
27/06/2006,588.80
28/06/2006,582.80
29/06/2006,589.30
30/06/2006,613.50
03/07/2006,623.00
04/07/2006,622.00
05/07/2006,623.00
06/07/2006,626.00
07/07/2006,631.50
10/07/2006,626.00
11/07/2006,630.80
12/07/2006,650.00
13/07/2006,649.50
14/07/2006,663.30
17/07/2006,652.50
18/07/2006,645.00
19/07/2006,641.60
20/07/2006,642.50
21/07/2006,634.00
24/07/2006,605.70
25/07/2006,618.80
26/07/2006,614.30
27/07/2006,639.00
28/07/2006,637.10
31/07/2006,632.50
01/08/2006,637.30
02/08/2006,654.40
03/08/2006,644.40
04/08/2006,652.30
07/08/2006,649.80
08/08/2006,646.00
09/08/2006,649.00
10/08/2006,644.80
11/08/2006,644.50
14/08/2006,624.60
15/08/2006,625.50
16/08/2006,629.80
17/08/2006,625.50
18/08/2006,613.90
21/08/2006,625.00
22/08/2006,622.80
23/08/2006,628.10
24/08/2006,623.80
25/08/2006,621.30
28/08/2006,621.30
29/08/2006,613.40
30/08/2006,617.80
31/08/2006,623.50
01/09/2006,621.10
04/09/2006,626.80
05/09/2006,637.80
06/09/2006,635.40
07/09/2006,621.50
08/09/2006,610.00
11/09/2006,588.00
12/09/2006,590.70
13/09/2006,589.00
14/09/2006,584.40
15/09/2006,573.60
18/09/2006,580.50
19/09/2006,583.50
20/09/2006,580.30
21/09/2006,578.80
22/09/2006,589.00
25/09/2006,584.80
26/09/2006,591.00
27/09/2006,593.80
28/09/2006,603.00
29/09/2006,599.30
02/10/2006,600.60
03/10/2006,582.30
04/10/2006,573.60
05/10/2006,573.30
06/10/2006,560.80
09/10/2006,575.30
10/10/2006,571.40
11/10/2006,574.10
12/10/2006,573.00
13/10/2006,586.10
16/10/2006,595.10
17/10/2006,590.00
18/10/2006,594.00
19/10/2006,597.30
20/10/2006,596.60
23/10/2006,582.80
24/10/2006,575.60
25/10/2006,580.80
26/10/2006,596.30
27/10/2006,596.30
30/10/2006,608.50
31/10/2006,603.80
01/11/2006,614.10
02/11/2006,620.80
03/11/2006,622.80
06/11/2006,626.10
07/11/2006,625.80
08/11/2006,623.20
09/11/2006,625.30
10/11/2006,629.30
13/11/2006,623.50
14/11/2006,627.00
15/11/2006,617.80
16/11/2006,624.80
17/11/2006,620.50
20/11/2006,625.50
21/11/2006,624.50
22/11/2006,631.80
23/11/2006,630.30
24/11/2006,639.50
27/11/2006,638.80
28/11/2006,637.00
29/11/2006,637.50
30/11/2006,646.70
01/12/2006,648.80
04/12/2006,646.00
05/12/2006,645.90
06/12/2006,636.00
07/12/2006,627.80
08/12/2006,637.40
11/12/2006,626.80
12/12/2006,628.00
13/12/2006,624.00
14/12/2006,627.40
15/12/2006,623.80
18/12/2006,614.00
19/12/2006,620.50
20/12/2006,619.30
21/12/2006,620.50
22/12/2006,620.50
25/12/2006,620.50
26/12/2006,620.50
27/12/2006,628.50
28/12/2006,632.00
29/12/2006,632.00
01/01/2007,632.00
02/01/2007,639.80
03/01/2007,642.60
04/01/2007,628.70
05/01/2007,609.50
08/01/2007,609.50
09/01/2007,609.60
10/01/2007,608.40
11/01/2007,612.00
12/01/2007,619.80
15/01/2007,627.00
16/01/2007,627.10
17/01/2007,626.50
18/01/2007,635.00
19/01/2007,629.00
22/01/2007,639.00
23/01/2007,642.50
24/01/2007,642.10
25/01/2007,651.80
26/01/2007,645.50
29/01/2007,644.80
30/01/2007,645.20
31/01/2007,650.50
01/02/2007,660.20
02/02/2007,645.70
05/02/2007,649.40
06/02/2007,653.30
07/02/2007,653.80
08/02/2007,656.00
09/02/2007,664.50
12/02/2007,664.60
13/02/2007,667.80
14/02/2007,668.30
15/02/2007,664.80
16/02/2007,665.10
19/02/2007,670.80
20/02/2007,663.90
21/02/2007,661.30
22/02/2007,676.60
23/02/2007,683.00
26/02/2007,685.80
27/02/2007,676.20
28/02/2007,664.20
01/03/2007,670.40
02/03/2007,651.90
05/03/2007,636.80
06/03/2007,643.80
07/03/2007,646.40
08/03/2007,654.30
09/03/2007,652.30
12/03/2007,647.80
13/03/2007,650.80
14/03/2007,643.30
15/03/2007,648.50
16/03/2007,653.20
19/03/2007,655.00
20/03/2007,659.00
21/03/2007,658.80
22/03/2007,663.00
23/03/2007,656.30
26/03/2007,663.00
27/03/2007,664.00
28/03/2007,666.80
29/03/2007,661.00
30/03/2007,661.80
02/04/2007,658.30
03/04/2007,664.30
04/04/2007,672.30
05/04/2007,673.50
06/04/2007,673.50
09/04/2007,673.50
10/04/2007,677.40
11/04/2007,678.20
12/04/2007,677.30
13/04/2007,681.80
16/04/2007,686.50
17/04/2007,688.00
18/04/2007,688.80
19/04/2007,681.90
20/04/2007,691.40
23/04/2007,688.70
24/04/2007,688.40
25/04/2007,684.00
26/04/2007,673.00
27/04/2007,677.50
30/04/2007,677.00
01/05/2007,673.60
02/05/2007,669.50
03/05/2007,674.20
04/05/2007,688.80
07/05/2007,688.80
08/05/2007,684.30
09/05/2007,683.00
10/05/2007,673.50
11/05/2007,669.00
14/05/2007,670.20
15/05/2007,668.30
16/05/2007,667.80
17/05/2007,656.80
18/05/2007,657.00
21/05/2007,658.00
22/05/2007,662.00
23/05/2007,662.10
24/05/2007,659.00
25/05/2007,655.30
28/05/2007,655.30
29/05/2007,660.20
30/05/2007,652.70
31/05/2007,659.10
01/06/2007,666.50
04/06/2007,671.10
05/06/2007,671.50
06/06/2007,669.70
07/06/2007,668.80
08/06/2007,655.30
11/06/2007,650.30
12/06/2007,647.30
13/06/2007,647.70
14/06/2007,653.30
15/06/2007,653.10
18/06/2007,656.00
19/06/2007,656.30
20/06/2007,657.70
21/06/2007,650.50
22/06/2007,652.90
25/06/2007,650.80
26/06/2007,647.00
27/06/2007,642.10
28/06/2007,647.30
29/06/2007,650.50
02/07/2007,654.80
03/07/2007,654.30
04/07/2007,654.20
05/07/2007,651.00
06/07/2007,648.80
09/07/2007,661.30
10/07/2007,661.70
11/07/2007,663.00
12/07/2007,667.30
13/07/2007,666.50
16/07/2007,666.00
17/07/2007,666.50
18/07/2007,666.80
19/07/2007,674.50
20/07/2007,681.60
23/07/2007,682.00
24/07/2007,684.30
25/07/2007,674.80
26/07/2007,670.00
27/07/2007,660.50
30/07/2007,661.50
31/07/2007,665.50
01/08/2007,665.80
02/08/2007,666.30
03/08/2007,670.50
06/08/2007,671.50
07/08/2007,668.00
08/08/2007,675.50
09/08/2007,662.60
10/08/2007,668.50
13/08/2007,668.80
14/08/2007,668.40
15/08/2007,667.30
16/08/2007,662.30
17/08/2007,657.50
20/08/2007,659.50
21/08/2007,657.50
22/08/2007,659.50
23/08/2007,660.80
24/08/2007,660.90
27/08/2007,660.90
28/08/2007,666.00
29/08/2007,664.30
30/08/2007,666.00
31/08/2007,672.00
03/09/2007,672.00
04/09/2007,678.80
05/09/2007,680.30
06/09/2007,688.20
07/09/2007,701.00
10/09/2007,703.50
11/09/2007,704.20
12/09/2007,706.00
13/09/2007,704.50
14/09/2007,716.40
17/09/2007,719.00
18/09/2007,714.80
19/09/2007,725.20
20/09/2007,734.50
21/09/2007,737.00
24/09/2007,730.00
25/09/2007,728.50
26/09/2007,734.80
27/09/2007,731.80
28/09/2007,743.00
01/10/2007,742.50
02/10/2007,731.00
03/10/2007,730.30
04/10/2007,725.50
05/10/2007,737.00
08/10/2007,733.80
09/10/2007,736.00
10/10/2007,741.30
11/10/2007,749.00
12/10/2007,749.50
15/10/2007,758.90
16/10/2007,756.80
17/10/2007,762.50
18/10/2007,764.20
19/10/2007,763.00
22/10/2007,751.30
23/10/2007,758.30
24/10/2007,757.50
25/10/2007,767.50
26/10/2007,779.20
29/10/2007,788.50
30/10/2007,783.30
31/10/2007,789.50
01/11/2007,790.30
02/11/2007,796.50
05/11/2007,804.80
06/11/2007,822.50
07/11/2007,834.50
08/11/2007,841.10
09/11/2007,831.50
12/11/2007,803.50
13/11/2007,804.30
14/11/2007,813.50
15/11/2007,794.00
16/11/2007,789.80
19/11/2007,778.90
20/11/2007,795.50
21/11/2007,798.00
22/11/2007,803.30
23/11/2007,815.30
26/11/2007,830.00
27/11/2007,810.80
28/11/2007,801.80
29/11/2007,794.50
30/11/2007,783.50
03/12/2007,784.30
04/12/2007,797.50
05/12/2007,793.00
06/12/2007,801.50
07/12/2007,792.50
10/12/2007,809.50
11/12/2007,808.80
12/12/2007,814.00
13/12/2007,800.70
14/12/2007,789.50
17/12/2007,790.80
18/12/2007,804.30
19/12/2007,799.80
20/12/2007,795.30
21/12/2007,810.50
24/12/2007,810.50
25/12/2007,810.50
26/12/2007,810.50
27/12/2007,829.00
28/12/2007,833.80
31/12/2007,833.80
01/01/2008,833.80
02/01/2008,846.80
03/01/2008,858.90
04/01/2008,855.00
07/01/2008,859.30
08/01/2008,873.50
09/01/2008,877.00
10/01/2008,884.30
11/01/2008,891.00
14/01/2008,902.00
15/01/2008,913.00
16/01/2008,889.80
17/01/2008,888.30
18/01/2008,882.00
21/01/2008,871.30
22/01/2008,875.00
23/01/2008,888.30
24/01/2008,909.30
25/01/2008,918.30
28/01/2008,921.80
29/01/2008,924.50
30/01/2008,919.00
31/01/2008,923.30
01/02/2008,914.80
04/02/2008,893.80
05/02/2008,887.50
06/02/2008,903.00
07/02/2008,899.80
08/02/2008,916.30
11/02/2008,918.00
12/02/2008,917.00
13/02/2008,899.00
14/02/2008,906.00
15/02/2008,912.50
18/02/2008,903.30
19/02/2008,924.00
20/02/2008,920.00
21/02/2008,945.00
22/02/2008,943.00
25/02/2008,937.80
26/02/2008,937.00
27/02/2008,959.50
28/02/2008,959.80
29/02/2008,971.50
03/03/2008,988.50
04/03/2008,984.80
05/03/2008,974.50
06/03/2008,976.50
07/03/2008,972.50
10/03/2008,969.30
11/03/2008,970.00
12/03/2008,975.50
13/03/2008,995.00
14/03/2008,1003.50
17/03/2008,1011.30
18/03/2008,1006.80
19/03/2008,958.50
20/03/2008,925.80
21/03/2008,925.80
24/03/2008,925.80
25/03/2008,926.80
26/03/2008,946.80
27/03/2008,946.80
28/03/2008,934.30
31/03/2008,933.50
01/04/2008,887.80
02/04/2008,890.00
03/04/2008,896.50
04/04/2008,905.50
07/04/2008,926.50
08/04/2008,915.00
09/04/2008,917.00
10/04/2008,928.00
11/04/2008,927.80
14/04/2008,926.50
15/04/2008,929.80
16/04/2008,945.00
17/04/2008,946.00
18/04/2008,908.80
21/04/2008,918.50
22/04/2008,918.00
23/04/2008,898.50
24/04/2008,895.50
25/04/2008,891.50
28/04/2008,890.50
29/04/2008,880.00
30/04/2008,871.00
01/05/2008,853.00
02/05/2008,853.50
05/05/2008,853.50
06/05/2008,880.00
07/05/2008,868.30
08/05/2008,877.00
09/05/2008,876.00
12/05/2008,883.50
13/05/2008,865.00
14/05/2008,866.50
15/05/2008,881.30
16/05/2008,897.00
19/05/2008,906.50
20/05/2008,914.50
21/05/2008,923.00
22/05/2008,922.80
23/05/2008,927.50
26/05/2008,927.50
27/05/2008,906.80
28/05/2008,902.50
29/05/2008,883.00
30/05/2008,885.80
02/06/2008,888.30
03/06/2008,879.30
04/06/2008,883.50
05/06/2008,878.80
06/06/2008,890.50
09/06/2008,896.30
10/06/2008,878.00
11/06/2008,876.30
12/06/2008,862.30
13/06/2008,866.00
16/06/2008,888.30
17/06/2008,881.50
18/06/2008,887.50
19/06/2008,903.00
20/06/2008,907.50
23/06/2008,881.00
24/06/2008,889.50
25/06/2008,882.80
26/06/2008,909.50
27/06/2008,919.50
30/06/2008,930.30
01/07/2008,937.50
02/07/2008,935.30
03/07/2008,934.00
04/07/2008,931.30
07/07/2008,916.80
08/07/2008,921.00
09/07/2008,927.30
10/07/2008,939.50
11/07/2008,962.80
14/07/2008,968.00
15/07/2008,986.00
16/07/2008,977.50
17/07/2008,965.50
18/07/2008,959.80
21/07/2008,960.50
22/07/2008,961.50
23/07/2008,926.50
24/07/2008,928.00
25/07/2008,920.50
28/07/2008,923.50
29/07/2008,916.80
30/07/2008,897.50
31/07/2008,918.00
01/08/2008,912.50
04/08/2008,905.80
05/08/2008,882.00
06/08/2008,879.50
07/08/2008,871.50
08/08/2008,852.50
11/08/2008,852.50
12/08/2008,817.80
13/08/2008,818.50
14/08/2008,818.00
15/08/2008,786.50
18/08/2008,796.30
19/08/2008,788.80
20/08/2008,815.80
21/08/2008,833.50
22/08/2008,824.00
25/08/2008,824.00
26/08/2008,827.00
27/08/2008,827.00
28/08/2008,838.30
29/08/2008,833.00
01/09/2008,822.30
02/09/2008,798.50
03/09/2008,803.50
04/09/2008,805.80
05/09/2008,808.50
08/09/2008,808.00
09/09/2008,781.80
10/09/2008,775.80
11/09/2008,740.80
12/09/2008,750.30
15/09/2008,775.00
16/09/2008,779.50
17/09/2008,813.00
18/09/2008,863.00
19/09/2008,869.00
22/09/2008,889.00
23/09/2008,899.00
24/09/2008,896.00
25/09/2008,888.50
26/09/2008,902.00
29/09/2008,905.00
30/09/2008,884.50
01/10/2008,880.00
02/10/2008,852.00
03/10/2008,828.00
06/10/2008,875.50
07/10/2008,876.80
08/10/2008,903.50
09/10/2008,883.50
10/10/2008,900.50
13/10/2008,831.50
14/10/2008,832.50
15/10/2008,847.00
16/10/2008,802.50
17/10/2008,784.50
20/10/2008,795.00
21/10/2008,772.00
22/10/2008,744.00
23/10/2008,720.00
24/10/2008,712.50
27/10/2008,730.50
28/10/2008,730.50
29/10/2008,764.00
30/10/2008,755.30
31/10/2008,730.80
03/11/2008,729.50
04/11/2008,741.30
05/11/2008,753.80
06/11/2008,754.50
07/11/2008,735.30
10/11/2008,753.00
11/11/2008,733.80
12/11/2008,724.80
13/11/2008,713.50
14/11/2008,747.50
17/11/2008,734.00
18/11/2008,738.00
19/11/2008,762.00
20/11/2008,738.00
21/11/2008,774.50
24/11/2008,822.50
25/11/2008,820.50
26/11/2008,812.50
27/11/2008,814.00
28/11/2008,814.50
01/12/2008,778.00
02/12/2008,780.00
03/12/2008,766.30
04/12/2008,773.30
05/12/2008,749.00
08/12/2008,767.30
09/12/2008,767.80
10/12/2008,802.30
11/12/2008,827.80
12/12/2008,826.50
15/12/2008,826.00
16/12/2008,838.30
17/12/2008,870.00
18/12/2008,855.30
19/12/2008,835.80
22/12/2008,849.00
23/12/2008,843.50
24/12/2008,843.50
25/12/2008,843.50
26/12/2008,843.50
29/12/2008,880.30
30/12/2008,869.80
31/12/2008,869.80
01/01/2009,869.80
02/01/2009,874.50
05/01/2009,853.50
06/01/2009,848.30
07/01/2009,848.50
08/01/2009,855.80
09/01/2009,847.30
12/01/2009,827.00
13/01/2009,826.50
14/01/2009,821.50
15/01/2009,810.00
16/01/2009,833.80
19/01/2009,833.00
20/01/2009,853.30
21/01/2009,849.30
22/01/2009,860.00
23/01/2009,875.80
26/01/2009,910.30
27/01/2009,897.50
28/01/2009,895.30
29/01/2009,892.30
30/01/2009,919.50
02/02/2009,918.30
03/02/2009,904.50
04/02/2009,905.00
05/02/2009,920.00
06/02/2009,913.00
09/02/2009,895.00
10/02/2009,909.80
11/02/2009,938.00
12/02/2009,943.30
13/02/2009,935.50
16/02/2009,942.50
17/02/2009,968.00
18/02/2009,964.00
19/02/2009,980.50
20/02/2009,989.00
23/02/2009,985.80
24/02/2009,984.30
25/02/2009,978.50
26/02/2009,936.50
27/02/2009,952.00
02/03/2009,937.30
03/03/2009,913.80
04/03/2009,908.50
05/03/2009,913.00
06/03/2009,936.00
09/03/2009,923.80
10/03/2009,901.50
11/03/2009,899.50
12/03/2009,925.30
13/03/2009,928.00
16/03/2009,919.50
17/03/2009,915.50
18/03/2009,893.30
19/03/2009,956.50
20/03/2009,954.00
23/03/2009,949.30
24/03/2009,923.80
25/03/2009,929.00
26/03/2009,938.30
27/03/2009,924.00
30/03/2009,928.00
31/03/2009,916.50
01/04/2009,924.50
02/04/2009,897.80
03/04/2009,905.00
06/04/2009,870.30
07/04/2009,879.80
08/04/2009,880.00
09/04/2009,880.50
10/04/2009,880.50
13/04/2009,880.50
14/04/2009,887.50
15/04/2009,891.00
16/04/2009,880.50
17/04/2009,870.50
20/04/2009,877.00
21/04/2009,888.80
22/04/2009,886.00
23/04/2009,897.50
24/04/2009,907.50
27/04/2009,907.50
28/04/2009,891.00
29/04/2009,898.30
30/04/2009,883.30
01/05/2009,884.50
04/05/2009,884.50
05/05/2009,910.00
06/05/2009,910.00
07/05/2009,912.30
08/05/2009,907.00
11/05/2009,913.00
12/05/2009,917.00
13/05/2009,924.00
14/05/2009,925.30
15/05/2009,929.50
18/05/2009,921.00
19/05/2009,924.80
20/05/2009,939.50
21/05/2009,937.50
22/05/2009,959.80
25/05/2009,959.80
26/05/2009,945.00
27/05/2009,951.00
28/05/2009,957.80
29/05/2009,975.50
01/06/2009,981.80
02/06/2009,980.00
03/06/2009,976.80
04/06/2009,970.80
05/06/2009,962.00
08/06/2009,943.80
09/06/2009,956.00
10/06/2009,953.80
11/06/2009,947.50
12/06/2009,937.30
15/06/2009,932.30
16/06/2009,934.00
17/06/2009,930.50
18/06/2009,940.50
19/06/2009,935.30
22/06/2009,919.30
23/06/2009,920.80
24/06/2009,933.50
25/06/2009,937.30
26/06/2009,942.00
29/06/2009,935.50
30/06/2009,934.50
01/07/2009,938.30
02/07/2009,929.50
03/07/2009,932.50
06/07/2009,924.50
07/07/2009,924.00
08/07/2009,918.00
09/07/2009,911.80
10/07/2009,913.00
13/07/2009,908.50
14/07/2009,924.80
15/07/2009,938.00
16/07/2009,935.00
17/07/2009,937.50
20/07/2009,952.80
21/07/2009,947.80
22/07/2009,948.30
23/07/2009,950.00
24/07/2009,951.50
27/07/2009,955.00
28/07/2009,944.30
29/07/2009,931.00
30/07/2009,932.50
31/07/2009,939.00
03/08/2009,959.80
04/08/2009,960.50
05/08/2009,960.50
06/08/2009,964.00
07/08/2009,956.00
10/08/2009,945.00
11/08/2009,942.80
12/08/2009,947.30
13/08/2009,953.50
14/08/2009,953.50
17/08/2009,932.80
18/08/2009,935.00
19/08/2009,943.00
20/08/2009,940.50
21/08/2009,952.50
24/08/2009,951.50
25/08/2009,950.50
26/08/2009,940.50
27/08/2009,943.00
28/08/2009,955.50
31/08/2009,955.50
01/09/2009,955.00
02/09/2009,964.80
03/09/2009,983.00
04/09/2009,989.00
07/09/2009,993.00
08/09/2009,1000.80
09/09/2009,999.50
10/09/2009,990.80
11/09/2009,1008.30
14/09/2009,999.30
15/09/2009,996.00
16/09/2009,1015.80
17/09/2009,1018.50
18/09/2009,1012.00
21/09/2009,997.00
22/09/2009,1014.00
23/09/2009,1010.30
24/09/2009,1009.80
25/09/2009,991.50
28/09/2009,991.80
29/09/2009,989.50
30/09/2009,995.80
01/10/2009,1004.80
02/10/2009,1003.50
05/10/2009,1005.50
06/10/2009,1038.80
07/10/2009,1040.30
08/10/2009,1045.00
09/10/2009,1051.50
12/10/2009,1058.80
13/10/2009,1057.50
14/10/2009,1059.50
15/10/2009,1053.50
16/10/2009,1047.50
19/10/2009,1050.50
20/10/2009,1061.80
21/10/2009,1053.80
22/10/2009,1053.00
23/10/2009,1061.80
26/10/2009,1054.00
27/10/2009,1036.50
28/10/2009,1031.80
29/10/2009,1040.50
30/10/2009,1040.00
02/11/2009,1062.00
03/11/2009,1061.00
04/11/2009,1090.00
05/11/2009,1089.00
06/11/2009,1096.80
09/11/2009,1106.80
10/11/2009,1101.50
11/11/2009,1115.30
12/11/2009,1114.80
13/11/2009,1104.00
16/11/2009,1130.00
17/11/2009,1134.80
18/11/2009,1149.00
19/11/2009,1135.50
20/11/2009,1140.00
23/11/2009,1169.50
24/11/2009,1163.30
25/11/2009,1179.80
26/11/2009,1182.80
27/11/2009,1166.50
30/11/2009,1175.80
01/12/2009,1192.50
02/12/2009,1212.50
03/12/2009,1208.80
04/12/2009,1190.30
07/12/2009,1142.50
08/12/2009,1146.80
09/12/2009,1141.00
10/12/2009,1128.50
11/12/2009,1124.00
14/12/2009,1123.80
15/12/2009,1122.00
16/12/2009,1137.50
17/12/2009,1117.00
18/12/2009,1104.50
21/12/2009,1105.50
22/12/2009,1084.00
23/12/2009,1085.30
24/12/2009,1085.30
25/12/2009,1085.30
28/12/2009,1085.30
29/12/2009,1106.00
30/12/2009,1087.50
31/12/2009,1087.50
01/01/2010,1087.50
04/01/2010,1121.50
05/01/2010,1123.30
06/01/2010,1130.00
07/01/2010,1130.30
08/01/2010,1126.80
11/01/2010,1153.00
12/01/2010,1151.30
13/01/2010,1127.30
14/01/2010,1138.30
15/01/2010,1128.00
18/01/2010,1134.50
19/01/2010,1133.00
20/01/2010,1120.30
21/01/2010,1108.30
22/01/2010,1084.00
25/01/2010,1095.30
26/01/2010,1093.30
27/01/2010,1094.80
28/01/2010,1088.00
29/01/2010,1078.50
01/02/2010,1086.50
